utterance,p1_mean,n_obs,entropy,ambiguity
nope. lets go. first target in reddish brown,0.8922997720791147,1,0.34167993015162174,0.2154004558417706
"nor orange, and not the brighter green shade",0.9037657702388424,1,0.3167290507720698,0.19246845952231517
nor yellow,0.9133133511360471,1,0.2948041603766508,0.17337329772790588
normal blue,0.9004601112230536,4,0.3240708279725975,0.19907977755389283
normal blue the bright one,0.9052252784713862,1,0.3134477641239968,0.18954944305722754
normal bright blue,0.9140245975251478,1,0.2931261295069639,0.1719508049497045
normal gray,0.8760375057836043,1,0.37474633573412414,0.24792498843279143
normal gray color,0.8824201006013885,1,0.3620752156787028,0.23515979879722293
normal green,0.8814142869304663,7,0.3640976203238724,0.2371714261390674
"normal green, color grass",0.9073478282661932,1,0.30863141209344924,0.1853043434676136
normal grey,0.8738431797195398,2,0.37901512804331267,0.2523136405609203
normal looking green,0.8901042876566042,1,0.3462972428676656,0.21979142468679158
normal purple,0.8543034165467166,1,0.4151711712233014,0.2913931669065668
normal purple color,0.8801059485906662,1,0.366713842942079,0.2397881028186677
normal red,0.9140668291105879,1,0.29302629129435176,0.1718663417788242
normal yellow,0.9037102026351049,2,0.3168534925153644,0.19257959472979014
not,0.9005181096162768,3,0.32394307659353644,0.19896378076744647
not  caca either,0.8045800637094833,1,0.49398717395487823,0.39083987258103337
not  the red/brick or the neon pink.....,0.9115414062141814,1,0.298956991483067,0.1769171875716371
not Trump tan,0.9120921897308426,1,0.2976703478541846,0.1758156205383148
not a blue,0.9150846819199251,2,0.29061312899464076,0.16983063616014982
"not a bright pink,",0.9163389773101476,1,0.2876210457979975,0.16732204537970485
not a bright red,0.9238013521624038,1,0.26938552825623274,0.15239729567519245
not a color in the rainbow,0.8553135839845054,1,0.41338032025917487,0.2893728320309892
not a lemon but a,0.8764498755640022,1,0.37393919186536617,0.24710024887199555
not actual green,0.8777475725624738,1,0.37138890229669697,0.24450485487505236
"not an ocean shade, a twilight shade of the two it's darker",0.8645919812363729,1,0.39653932456294294,0.27081603752725414
not any of the regular greens,0.8534519267516367,1,0.41667434462803143,0.29309614649672655
not aqua,0.9272802645308242,4,0.26061791278651736,0.14543947093835152
"not aqua blue the greenish blue, not the gray one",0.9223763539792649,1,0.272926775395556,0.15524729204147025
not aqua not blue,0.9316416320570406,1,0.24937170476903847,0.1367167358859187
not aqua?,0.9412874473008503,1,0.2234102719910218,0.11742510539829931
not army,0.9012140837131576,1,0.3224071402927758,0.19757183257368482
not army khaki not seafoam but the blueish green,0.8995740807518742,1,0.32601780708268996,0.20085183849625166
not army not red,0.9215459366829144,1,0.27497732559420174,0.1569081266341712
not army?,0.8973216912663738,1,0.33092827931816193,0.2053566174672523
not as bright as the other 2,0.8764043625032409,1,0.3740283529729455,0.24719127499351812
"not as bright, not as light",0.8836192645305841,1,0.3596512903483964,0.2327614709388317
not as green and not as blue as the other,0.8952335728405363,1,0.335431409215495,0.20953285431892743
not as grocery store grape colored of the two similar,0.863882360663393,1,0.39785278887542047,0.27223527867321407
not as light blue. not blue grey or blue blue,0.9216892077158377,1,0.27462422973113265,0.15662158456832453
not as much gray,0.861758709611795,1,0.40175802689503437,0.27648258077640997
not as pink/red purple,0.9049058162170985,1,0.3141680943729649,0.19018836756580293
not as purple as the others - to me it's the brightest,0.8876026601557776,1,0.3514983860945411,0.2247946796884448
not as vibrant,0.8875190326203451,1,0.3516711660087034,0.2249619347593097
not bad ... thanks,0.9203488513845812,1,0.27791652777614845,0.15930229723083755
not bad at all,0.9044079765424772,1,0.3152882709155027,0.19118404691504565
"not barbie pink, the more purple-ish",0.8787797805279672,1,0.3693491640025999,0.24244043894406553
not barney almost blue,0.9000051832786854,1,0.3250715844148696,0.1999896334426292
not barney at all,0.8655220250268661,1,0.3948113544534738,0.2689559499462677
not barney not neon,0.8957424199293608,1,0.33433837113866083,0.20851516014127847
not barney or grass... a mix with sky and grass,0.8895585931065965,1,0.34743721051805715,0.22088281378680708
not barney purple?,0.8864801450600207,1,0.3538117486623147,0.22703970987995858
not barney....,0.8660297729539326,1,0.39386485347898714,0.26794045409213485
not barney...and the brightest of the other two,0.8804991060461616,1,0.36592937643252677,0.2390017879076769
not barney...but brighter than the others,0.8734381387137793,1,0.379798290951124,0.2531237225724414
not barney?,0.8660297729539326,1,0.39386485347898714,0.26794045409213485
not blah or girlie... alittle sky,0.8777720540749452,1,0.3713406398067053,0.24445589185010963
not blu or green,0.93091430124885,1,0.25126748712111,0.1381713975023
not blue,0.930797889809112,28,0.2515701469587631,0.1384042203817759
"not blue and not beige, greenish",0.9114033513688288,1,0.29927890042468347,0.17719329726234245
not blue and not brown,0.9148299508457298,1,0.2912182998473404,0.17034009830854036
not blue and not green,0.9169006282419876,2,0.28627460911021807,0.16619874351602482
not blue and not green blue but the closest thing to swimming pool,0.9020117414319742,1,0.3206401063613702,0.1959765171360517
not blue and not grey grey,0.9146436895006524,1,0.2916602782543666,0.1707126209986951
not blue and not pink,0.917041387250768,3,0.2859365220003347,0.165917225498464
not blue and not pretty purple,0.902366840553146,1,0.31985115039104467,0.19526631889370805
not blue and not purple the two together,0.8878188587591702,1,0.35105138076465553,0.22436228248165957
not blue and not the one that is a little more pink.,0.9013326698474607,1,0.322144892507343,0.1973346603050785
not blue and not yellow,0.9265534806688311,2,0.262464140360662,0.14689303866233772
not blue at all,0.9098512700794534,2,0.30288179485733363,0.18029745984109313
not blue but...,0.9119906066081996,1,0.297907932408444,0.17601878678360072
not blue green,0.9324522218919641,1,0.24724911716918835,0.13509555621607183
not blue green or army green,0.9240507998996902,1,0.26876267547644783,0.15189840020061962
not blue green or green,0.9275298130995782,1,0.25998218896045466,0.14494037380084368
"not blue green, not gray green yellow, other one",0.9255901968701328,1,0.26489919177299603,0.14881960625973445
not blue grey,0.9270746552198017,1,0.2611410075031994,0.1458506895603966
not blue nor gray. Purple.,0.9038719425023835,1,0.31649118289106126,0.1922561149952331
not blue nor grey,0.9093923826654853,1,0.3039413783803181,0.18121523466902945
not blue not faded blue... its more purple,0.9153996994032457,1,0.28986357910318006,0.16920060119350855
not blue not green,0.9267923242498733,1,0.26185827280709334,0.1464153515002533
"not blue not green, grey/brown",0.9206121876803571,1,0.2772716450324221,0.15877562463928574
"not blue not green, the more purple of the blueish ones",0.905763515657989,1,0.3122314431869726,0.18847296868402208
"not blue not grey, greenish",0.9166584971982289,1,0.2868555721490768,0.1666830056035422
"not blue not grey, mix of the two kinda",0.8908674312911086,1,0.34469791089521784,0.21826513741778286
not blue not pink,0.9260062372067855,1,0.263849160287674,0.14798752558642891
not blue not pink but the other one,0.9056017838516154,1,0.312597284402758,0.18879643229676923
not blue not purple,0.9194929891106495,3,0.2800059253369692,0.16101402177870106
"not blue not purple, looks kinda purply grey",0.8896244350569976,1,0.3472998263238696,0.22075112988600476
not blue not yellow,0.9366156954471656,1,0.2361797559752452,0.12676860910566878
not blue or gray,0.9178152339950121,1,0.2840731677630801,0.16436953200997584
not blue or gray blue,0.926541964735694,1,0.2624933312893925,0.1469160705286121
not blue or green,0.9240366114412669,3,0.26879812677671505,0.15192677711746616
not blue or green. yellowish,0.9337525909443272,1,0.24382216667182272,0.13249481811134567
"not blue or grey, but the blue-ish grey",0.9010617621565086,1,0.3227437606822486,0.19787647568698286
not blue or lighter green,0.9124641994376023,1,0.2967991847416726,0.17507160112479547
not blue or mauve,0.9103706089867651,1,0.3016795296325114,0.17925878202646972
not blue or muted purple,0.9182061125553946,1,0.28312895335116195,0.16358777488921072
not blue or neon,0.9216599076364133,1,0.2746964637944015,0.1566801847271735
not blue or orange,0.9383779824869679,1,0.2314074311554653,0.12324403502606418
not blue or orangeish,0.9337775503690267,1,0.2437561236116358,0.1324448992619467
not blue or purple,0.9188160592875239,3,0.28165148590665107,0.1623678814249523
not blue or purple grey,0.9198169255313464,1,0.2792162756207643,0.16036614893730716
not blue or red,0.9313004264764807,2,0.25026208398301786,0.1373991470470386
not blue or red here,0.9128984452283077,1,0.2957800865551552,0.1742031095433847
not blue or reddish,0.9241350826467285,1,0.26855202735199085,0.151729834706543
not blue or tan,0.9181349544735011,1,0.2833009955023947,0.16373009105299774
not blue or yellow,0.9350873851000373,1,0.24027605611102237,0.1298252297999254
not blue tint,0.9147374702850777,1,0.29143780200470637,0.17052505942984464
not blue tone,0.8965458972801585,1,0.3326067971364409,0.2069082054396829
"not blue, and not the greener shade of grey",0.8958387734597567,1,0.3341310853701939,0.20832245308048658
"not blue, dullish color not the brighter one",0.8975896666014919,1,0.33034696875466635,0.20482066679701627
"not blue, hint of orange",0.9224666392738604,1,0.2727032550119686,0.15506672145227918
"not blue, it should be the duller green",0.9000523580312922,1,0.3249679158061118,0.1998952839374155
"not blue, nor orange",0.9213515471163893,1,0.275455950811835,0.15729690576722133
"not blue, not bright green",0.9258477965295819,2,0.26424934099468655,0.14830440694083613
"not blue, not green",0.9245161748476735,1,0.2675982961301336,0.1509676503046531
"not blue, not grey, it's more blue/grey",0.9125540432097295,1,0.29658853132121477,0.1748919135805409
"not blue, not light gray, purplish gray",0.9070234511510761,1,0.30937090960031477,0.18595309769784785
"not blue, not olive green",0.9214627545547384,1,0.27518220020416,0.15707449089052328
"not blue, not pink",0.9260062372067855,1,0.263849160287674,0.14798752558642891
"not blue, not purple",0.9192208316467693,2,0.28066825910874016,0.16155833670646147
"not blue, not purple, but bluish purple",0.9079525162299791,1,0.3072495326230614,0.18409496754004184
"not blue, not purple, but more maroon",0.9097886960468944,1,0.3030264309114588,0.18042260790621123
"not blue, not purple, in between the two colors. more gray and muted",0.8809900840762391,1,0.3649476654094016,0.23801983184752173
"not blue, not purple, the one in between",0.8895507416835817,1,0.347453590159051,0.22089851663283655
"not blue, not purple.. it's the more faded looking one",0.9034209663617807,1,0.31750065460510124,0.19315806727643858
"not blue, not red",0.9336315808262865,1,0.24414221878092418,0.132736838347427
"not blue, not reddish in color",0.9084081473851221,1,0.3062054003160052,0.1831837052297558
"not blue-green, not other shade of green; beige-ish",0.8697932027511788,1,0.3867796303569333,0.26041359449764245
not blue-ish or grayish green,0.894639002857242,1,0.33670508924274295,0.21072199428551608
"not blue.  Of the two remaining, darkest green",0.8812151802307868,1,0.364496817261292,0.23756963953842636
not blue.  it is a more faded yellow.,0.9178818115304118,1,0.2839124850405188,0.16423637693917637
not blue.  it is the darker of the two greens,0.8909365007264558,1,0.34455286594169676,0.2181269985470884
not blue. but the lighter grey,0.9045937024939262,1,0.3148707095861444,0.19081259501214753
not blue. close to green.,0.916294032834934,1,0.2877286123130846,0.1674119343301319
not blue. close to purple,0.9114846944559595,1,0.29908925752930976,0.17703061108808105
not blue. darker blue. not light.,0.9066078375573865,1,0.3103165802055107,0.186784324885227
not blue. green.,0.9324522218919641,1,0.24724911716918835,0.13509555621607183
not blue. more saturated or less?,0.8908440302933203,1,0.34474704156901775,0.21831193941335947
not blue. not brown,0.9238634943729245,1,0.26923044647552197,0.15227301125415105
not blue. not dark blue. lightest blue.,0.9104967933613181,1,0.3013869153812514,0.17900641327736388
not blue. not green. mix green and blue.,0.9159577973212413,1,0.2885324968875411,0.16808440535751745
not blue. not light blue. dark blue. almost purple.,0.9134177598142895,1,0.29455823212794063,0.17316448037142096
not blue. not light green. dark green.,0.9098644698373454,1,0.3028512783271108,0.18027106032530926
not blue. purple,0.9257456533001556,1,0.2645071348248986,0.14850869339968886
not blue. the darker of the browns.,0.8756053835928999,1,0.37559046147526537,0.2487892328142003
not blue...duller of the others,0.8960449041186955,1,0.333687301382188,0.20791019176260894
not blue/gray,0.8645836001671559,1,0.39655486247291827,0.2708327996656883
not blue/purple not grey...but still purple,0.8735209622676431,1,0.3796382691542016,0.2529580754647138
not blue?,0.9308411303563119,1,0.25145774979276003,0.13831773928737623
not blue\,0.891989366260293,1,0.34233576699030316,0.21602126747941397
not blueiosh,0.9012864696561618,1,0.3222470808998216,0.19742706068767646
not blueish,0.899701888860506,2,0.32573749722574724,0.2005962222789881
not blueish green or green screen green,0.9061627538779676,1,0.3113270438690152,0.18767449224406474
not blueish grey one,0.9055194940729,1,0.31278330837430124,0.1889610118542
